Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_3,feature_4,feature_8,feature_11,feature_15,feature_21,feature_23,feature_24,feature_26,feature_28,feature_35,feature_36,feature_42,feature_44,feature_46,feature_51,feature_58,feature_60,feature_63,feature_76,feature_86,feature_90,feature_93,feature_99,feature_102,feature_107,feature_109,feature_111,feature_113,feature_117,feature_122,feature_128,feature_136,feature_139,feature_143,feature_145,feature_151,feature_154,feature_166,feature_174,feature_178,feature_182,feature_187,feature_189,feature_201,feature_207,feature_209,feature_213,feature_219,feature_222,feature_223,feature_226,feature_229,feature_232,feature_233,feature_234,feature_237,feature_238,feature_244,feature_256
23.0,23.0,,1.165145993,0.713666618,-0.391552269,-0.661498129,0.556450844,-1.297703028,0.149772942,2.056028128,0.913519025,0.512807786,-2.160412788,1.660859585,1.065059185,-2.017122746,-0.522842348,0.161815345,-0.545242906,-0.396085709,-0.543585241,0.951244652,-0.449161291,-1.630023837,1.283952713,-0.151328951,-0.53544879,0.511916459,-0.304309577,-1.778562665,-1.019287944,-2.080761671,1.799840093,0.167213231,-0.69112432,2.100944042,0.261475414,1.105058074,-0.910977721,-0.955359459,0.391138494,0.270994306,-0.10702756,1.054409266,-0.341690153,-0.620283186,-0.251080334,0.381451756,-0.190562606,-0.262172818,-0.019059815,-0.412346303,0.201206505,-0.411597878,1.146806479,2.72442627,0.346785933,-0.309780598,-0.88160032,0.897856116,2.858934402,0.004343927
26.0,26.0,,-1.501803517,-0.27833721,0.152832299,-0.178372726,-2.400808573,-1.735738516,1.54312706,1.334309697,1.057456017,-2.284688711,0.919732034,0.988411605,0.771770179,-3.238174438,-0.581184804,1.917048573,0.93648684,-1.654754519,-1.361282349,1.896206498,-0.442132533,-3.327214479,-1.154476285,-1.14915657,-0.033813681,0.627032936,-0.587483227,-2.207057476,-0.865717888,0.203025058,-1.028850555,-0.298208863,-2.157851696,1.251871109,0.985288024,0.825378001,-1.461639166,0.941674352,-2.180428028,0.899246514,-1.763252139,2.451723814,1.531968355,0.170025557,-1.860738039,-1.161625266,-0.194447115,-0.623489678,-1.140942216,-0.998046994,-1.309492707,-1.441151381,0.225642875,0.615219474,1.034917235,-0.185422972,2.01065588,-1.406051636,0.951959074,-0.921489775
26.0,26.0,,-0.740320802,1.018314123,0.1860912,-2.517107964,-0.357730746,-1.937333584,-1.769347072,-0.570781052,1.941943288,0.12076015,-1.492664099,2.856253147,2.613800526,-1.680919051,0.622548223,-0.128076971,0.705265343,1.050076962,-0.673442543,2.745163441,1.58798337,-1.675060153,0.96006465,0.557580888,-1.214559674,1.849138021,1.68514812,-3.028496027,-1.110223532,-0.490383655,-0.489311427,-3.083970785,-2.698561668,1.190104485,2.064936161,0.084810697,-1.62245369,1.36303246,2.503829479,-1.546359777,1.029063106,1.090200901,-1.636986494,-1.608131647,1.540994167,-0.999574661,0.000245351,-1.076255918,-0.464747071,-1.471366405,1.474978089,-1.168002844,0.801960111,0.396210372,1.778220296,-0.978902698,-0.754274428,0.806131721,0.841296256,-1.575748444
26.0,26.0,,-1.295211434,0.318716139,-0.311566085,-1.331013918,-1.771501422,-1.776003838,-1.87149334,2.137133598,0.485317439,-1.163811684,-0.408093005,0.386257917,0.452692598,-2.171019316,-0.1643987,1.18365562,0.810398281,-0.361778915,-0.975530505,0.75274545,0.574890018,-1.935976148,-1.777094841,0.30758521,0.065351084,1.944123864,-0.73468101,-1.192798972,0.149311885,-0.318004608,-0.799469471,-0.136689559,-0.984251797,0.492327541,0.884960473,1.359891772,-1.805552006,-0.378164858,-1.030945182,2.078839302,-1.925636649,2.409053564,0.102292635,-1.42748332,-0.648203075,-1.274628043,0.027794186,0.424276561,0.612779617,-3.353466749,-0.901799023,-2.662575006,0.472677827,-0.747560024,-0.574486434,0.11992953,2.313715935,-2.836369276,1.024055719,-1.432537675
26.0,26.0,,-1.669943452,-0.324545175,-0.619365156,-0.539235592,-0.225196317,-1.006711602,-0.877762318,0.949570179,1.890340209,-0.240536138,0.376538604,0.853333771,0.941600621,-2.166201353,-0.784914553,-0.073686339,-0.165745065,-1.047440648,-1.540464044,0.631229103,-0.340112209,-0.389844269,1.082514167,-1.835022926,-0.848748684,0.560548127,1.004701018,-1.937921524,-0.874535859,-0.347706288,-0.523290575,-2.767808199,-1.176998496,2.024201155,0.908507049,2.27950263,-2.305617332,1.360143661,0.223044813,0.48133266,-0.998006761,2.99157238,-1.862499118,-0.6330567,-1.541535497,-1.558715343,0.105292,2.535124779,1.208346367,-0.597928047,0.027793953,-1.382684708,1.160968423,2.319932699,0.673349142,0.0114851,-0.197726965,-1.278800368,0.825320959,-1.523909926
26.0,26.0,,0.151783317,-0.493007988,-0.482053339,-0.338812262,-0.650649667,-1.356857777,-1.158582807,0.19089672,1.593847394,-0.182864949,1.269924879,2.041022778,0.883832932,-2.938289881,-1.969187379,-1.467098117,-0.024859387,-1.829360008,-1.061546445,2.118932486,-1.658634663,-1.180318713,1.044231415,0.633952796,-0.658466816,0.893168151,1.8655231,-1.143247485,-2.225075245,-0.203401402,0.629498839,-1.184168816,0.209099025,4.007294178,0.143575311,1.442571521,-1.538034678,-0.028101714,0.019196406,0.6223557,-1.806458712,2.637073278,0.32158637,-1.495308399,0.106714807,-1.056764483,0.563560486,0.014319628,0.950049937,-1.208951592,-0.32242927,-1.079199553,1.36213243,0.464516848,0.933685243,0.626085877,-0.218264744,-1.408494353,2.070810795,-1.914650083
26.0,26.0,,-0.548590362,-0.211572543,0.56046015,-1.538640618,-0.766204119,-0.317879349,0.212062299,0.578747451,0.261231929,-1.524943352,-1.138867259,0.614340961,0.960120499,-2.056280375,0.450650811,-0.860329926,0.327448964,0.031073252,-0.915802121,1.334730506,2.310872793,-1.679121852,-0.460855335,-0.561634123,-2.46153307,0.570009291,1.638424993,-2.056930304,-1.575838566,-0.251178384,-0.691634595,-0.495564848,-3.065105915,0.687308252,0.517849684,1.584710598,-1.851199389,0.803399146,0.811608374,-0.768884599,-0.058004096,1.806726694,1.253394008,-1.411905885,1.610502839,-0.46485123,1.013841629,0.165331975,-1.211636424,-1.05554378,-0.048804805,-1.682689786,0.718752444,1.842365384,1.526056886,0.19294548,-0.056325134,-0.730580389,0.279264569,-2.224244356
26.0,26.0,,-0.828845561,2.604493856,0.411913425,-0.611718893,0.899133265,-1.381174803,0.787212491,1.752246857,2.731100798,-2.038264513,0.071478516,-0.749245703,-0.999809384,-1.816417098,1.338254333,-0.266663581,1.839999318,0.831206441,0.053207617,1.860797048,-0.694362044,-2.592465878,1.14159596,-0.552622378,-1.295484066,1.743599176,0.693006396,-1.848137736,-0.701418281,-1.08440721,0.101254903,0.63117224,-1.901994705,-1.013815403,0.900757849,0.912320673,-0.090266481,0.020595001,-0.509648561,0.711147904,1.694700718,3.418988228,3.02339983,-1.372101068,-0.637978196,-1.937904954,1.43936336,-1.111672521,-1.50190115,-3.425024271,-0.066259883,-1.210509777,-0.526453555,0.529267907,-0.617425919,-0.296829671,1.846744776,-0.169395447,1.465077162,-1.040126204
26.0,41.0,,-0.926870644,0.103733957,0.047132846,-2.096091032,-0.73198092,-0.966197133,-0.981581211,1.5657233,0.688504755,-0.2145385,-0.081794105,2.607367516,0.811704397,-2.2073493,-0.517548323,0.239072517,-0.861567557,-0.489206731,-0.922610223,1.231651425,0.518846452,-1.880078197,1.200958371,-1.145124912,-0.543638527,1.183460236,1.708470106,-1.815311909,-2.415462971,-0.970623553,-1.210202575,-1.758927226,-1.45669198,2.709161997,0.387628794,3.262196541,-1.881093383,-0.520119548,0.3545807,0.489446849,-1.307403684,2.092265606,1.467626095,-2.046368599,0.271393806,-0.6570189,0.73623991,-0.054858241,0.814227641,-1.392552137,0.566370666,-2.440292358,0.503495514,2.914525032,1.509046674,-0.297107726,-0.395890951,-2.066721201,2.583050728,-2.031242132
26.0,26.0,,-0.441668838,0.163351789,-0.474022597,-1.73027873,-2.551830769,-2.260162592,-1.172871351,1.386231422,1.346011877,-0.286638826,0.136137098,0.877354681,-0.404320866,-2.794796467,-0.862614334,-0.303580672,0.844428778,-1.43435657,-1.137085438,0.661429703,0.863905251,-1.356006026,-1.883006096,0.323714018,0.21075356,-0.694628,0.558281898,-1.71596837,0.021528089,0.257869899,0.762132525,0.005476106,-2.257979393,1.131181598,-0.166500211,1.120967865,-1.267299533,0.926329434,-1.909068823,1.039481521,-1.920137286,1.556846857,0.192484349,-0.037930004,-1.020992875,-1.534195423,1.501274705,1.825563192,0.517485559,0.104741834,-1.179807782,-1.808181882,1.148509622,1.327496886,-0.207033247,1.107471347,0.250093102,-1.811262012,-0.449301541,-1.927202344
26.0,26.0,,-1.547902226,0.124925882,0.129356116,-1.02813375,-0.504701853,-2.255530119,0.403506547,0.454484135,0.56691134,-0.322397441,0.064502507,2.606042147,-0.222126558,-2.461541414,-1.618182063,1.60744524,-0.647975624,-1.156897068,-2.625828743,1.702300787,1.485319734,-1.07440722,-0.629176736,-1.110968113,-0.490959704,1.615700126,1.838430643,-2.134922028,0.307060689,-0.377514035,-1.798286676,-1.590110421,-0.11552383,1.693180561,0.98943305,1.010318875,-0.832823038,-0.308865398,-0.04278481,-0.300392687,0.586494982,1.843884587,0.778526545,0.39015463,0.619642138,-1.343649626,0.740367651,0.03046963,1.294476032,0.315782338,0.53295964,0.027176432,0.564949274,1.015729904,2.008738518,0.012760613,-0.12999095,-1.056663752,0.683286309,-1.465777397
26.0,26.0,,0.069373578,0.878714263,0.725757897,-0.987938523,-2.335351706,-1.873119831,-0.135348797,2.017899275,0.996137083,-1.000001073,-0.369099468,2.259578705,0.239046469,-2.48502183,-1.023572922,-0.797402143,2.69175005,-2.074634075,-2.113377333,1.042896748,-0.202977076,-2.272341967,0.326439679,-0.583075941,0.039859645,0.869411409,1.968168736,-2.62922287,0.401874065,0.882109404,-0.809718549,-0.036332205,-1.76840651,-0.057346612,-0.079642296,1.434991121,-0.722530246,-0.516161263,-1.085289121,1.183228612,-2.047614813,2.612597942,2.142635345,-0.423801154,-0.599262357,-2.166003942,1.413000226,1.156976223,0.798061013,-1.648833871,-1.409114003,-0.972097576,1.253569484,0.55237627,1.358721733,0.617973208,0.599436581,-2.488656044,1.177855849,-2.592630148
26.0,26.0,,-1.195128322,2.231746197,0.973172486,-1.251035452,0.559577048,-2.721159458,0.517535746,0.411838919,0.853447556,-1.218584895,-0.024072306,-0.336579889,0.986578643,-1.400221705,0.497322977,1.273818016,1.442734003,-0.294498712,-0.873597503,2.107613087,-1.408752799,-3.014001131,0.506959677,-2.202092886,-0.189897209,0.809474647,0.152497932,-1.64857018,-1.90973556,-0.879986763,0.237217769,0.822669148,-0.347440183,-0.704059422,0.922488868,0.845983386,-0.078677416,-0.363849252,-0.50139755,0.625668228,2.04555583,2.393527985,1.526938796,-1.723506927,-0.198780939,-1.212264061,0.733838737,0.353163868,-1.384407282,-2.144393682,0.792638958,-0.803273201,0.88164413,-0.313215941,2.338031054,-0.294567317,3.112267017,-0.683645904,0.250912637,-1.657647133
26.0,26.0,,-1.096005797,2.441901207,0.554284155,-0.376696169,0.393161267,-1.4126302,0.003482607,1.958012104,2.674381495,-1.998334527,0.510037005,-0.383627355,0.573424101,-2.061375141,1.012763023,0.439666748,2.294048786,-0.198439971,-0.753757238,1.243533134,-0.633115053,-1.834207654,1.145483851,-1.384418726,-2.58332777,0.195740446,1.215371847,-1.746198058,-1.502741337,-0.582210958,0.115062751,0.787269235,-0.718677819,-0.554390788,1.182337999,1.557547092,-0.288345009,-0.34474647,0.855629683,1.331264973,0.179704249,2.61621356,1.743033051,-1.887372851,-0.115277357,-1.313779354,0.674249411,-0.182392612,-0.72702378,-2.018016338,-0.97045809,-0.915939271,0.717031538,1.010971665,1.883397222,-0.962533295,2.417830467,0.095902763,1.021267891,-0.754884958
25.0,25.0,,-0.556291521,-0.745060802,0.22794874,-0.823094904,-2.455172062,-0.199977562,-0.188490808,1.222830176,0.890247166,-2.396019936,0.538813949,2.794773817,0.048948843,-1.43631196,0.450194091,-0.378535986,1.310390711,-0.813127756,-0.841326535,1.118746638,0.204821497,-2.326267958,0.439447641,-1.002815962,-0.827154636,0.733311355,1.584054232,-1.618975163,-0.882315218,0.418761283,-0.896603286,-1.185514569,-2.08249855,-0.158565775,1.309967875,2.232755661,-1.801879287,1.981066108,-1.1946913,0.486137718,-1.794569135,2.989408731,0.400892466,-0.124250904,-0.220160052,-2.248852253,-0.101202749,0.926800668,0.207265183,-2.669154882,-0.157448515,-1.17156148,-0.08916764,-0.750809312,0.74967134,-0.772464871,1.157824993,-2.452442408,2.208112001,-1.686229825
25.0,25.0,,-0.721704245,0.042487543,1.285173178,-0.368264735,-1.675353408,-0.106634282,1.026143789,2.014119864,1.36169672,-0.925378144,0.021215616,0.376802117,0.218219653,-1.041051626,0.937259734,-0.476976812,1.73582387,-1.616323352,-0.62484473,1.010838866,-0.307421088,-1.393003106,0.922984362,0.133599147,-1.975659847,0.228257433,0.578578711,-2.616529703,0.227676794,-0.829771578,-0.128118396,-0.203582123,-3.264403105,0.04116581,0.162191078,1.420575976,-0.35704574,2.38281703,-1.439146876,1.18767488,-3.115644217,1.622409582,-0.428002477,0.045422167,-1.086200476,-1.385546803,1.839910388,1.167272925,-1.318250179,-0.543949366,-0.17531167,-0.720759153,1.624740362,-0.188607812,1.246503472,1.433220029,1.190968633,-1.259751201,0.188645855,-1.319467306
25.0,25.0,,-2.334513187,1.114658833,0.442174494,-1.556738973,-0.940417588,-2.170610428,-0.803931534,-0.00067601,1.433178067,-0.802018881,1.090878844,0.615761042,0.308594793,-0.654457867,0.581288278,1.365873575,1.266604185,-0.723764241,0.247217506,1.679501772,-1.166592956,-1.786240578,-0.279411286,-0.516210079,-2.561541319,1.569041252,-0.092301108,-0.319285542,-0.888090074,-0.532850325,-0.890356958,-0.981908858,-1.616033435,0.502448678,0.694997251,0.517808497,-0.43134141,1.462662697,-1.337017059,0.924191833,-1.946968079,1.617163301,0.109606937,-1.350674033,-0.937899113,-0.526723921,0.991853058,-0.182765231,-1.756324768,-0.956213236,-0.67225796,-0.221266747,0.710472286,-0.143370911,0.738229573,-1.91423595,2.296064377,-1.962433577,2.386970043,-1.133267999
25.0,25.0,,-1.326777697,-1.168808579,-0.768934846,-2.053709269,-1.93000865,-0.846188247,-1.526769996,1.850136399,2.397835016,0.035125826,0.430999458,-0.082039297,0.736583233,-1.503831148,0.843024254,0.682173073,0.761937559,-0.136976957,0.533415914,-0.026169227,0.576671243,-0.825440645,-1.837404251,2.139622211,-1.249241233,-0.011386026,-0.285128057,-0.742769778,0.815612674,0.116029561,-0.534249604,-0.622803688,-3.281710386,-0.022031585,1.291786909,0.677443087,-0.762198925,1.621576309,-0.198835313,1.910987377,-2.750733614,1.784666896,-0.214384317,-1.097696781,-1.737062931,-1.580387473,1.550246239,0.925010145,-0.502772808,-3.460037231,0.42159915,-2.09590745,0.534848213,-1.29352653,-0.988186479,0.056233604,1.901254416,-2.217646122,-0.258577675,-1.22102499
25.0,25.0,,-0.397050619,-0.791484833,1.115379453,-1.15545404,-2.012571335,0.967990458,0.636247635,1.363648415,0.747946441,-2.067791939,-0.914059341,0.706673265,2.105210543,-2.021239519,-0.623984993,1.387822509,-0.792753041,-1.129078746,-0.180955276,1.297813177,0.135342523,-1.656950116,-0.503740013,-1.229668736,-1.634069204,0.547179222,1.360164285,-2.435817242,-1.383565307,-0.349680841,-0.446778446,-1.078373671,-2.140823126,0.738341212,1.273788691,1.126518011,-1.723978043,0.546827137,-0.13990128,2.213344812,-2.024448872,2.113785744,-1.706599355,-0.703790665,-1.377343178,-0.843204498,0.103482418,-1.269730926,-1.700383306,-2.227932692,0.737540901,-0.440948725,-0.025576284,-1.617884278,2.256865978,-0.11713104,2.6850667,-1.467263579,2.743019819,-1.279266119
25.0,25.0,,0.192410424,-3.178569317,0.065358803,-0.843754768,-0.994878948,0.050105508,-1.358898759,3.330119848,2.018273354,-1.870421767,-0.315939039,-0.959611237,1.062082291,-2.409072161,-0.993733168,0.280202687,1.262313247,-0.463875026,0.62395829,1.052078128,1.453229547,-2.196531296,-0.778399467,0.107669495,-2.613808632,-0.56028074,0.516623914,-0.289555371,-1.871701002,-1.049137831,-0.829470754,-0.29928872,-1.851424932,0.480396271,2.533391714,3.593914032,-1.192518234,-0.549153924,-1.393683791,1.654679179,-2.192597866,0.031283148,1.523120165,-1.463721156,1.721699953,-0.517420828,-0.812174797,-0.423323929,0.544413209,-2.345088482,-0.596623063,-2.634140253,0.491761297,-0.177697927,0.022590559,-1.174190044,1.400242448,-0.823335886,2.847267866,1.018689394
25.0,25.0,,0.28030166,-2.088407278,0.894109547,-1.021207809,-0.888419628,0.628905237,-0.006748124,2.566665173,2.800774813,-1.539714575,-0.313752383,-0.961341858,2.837208986,-2.080895185,-0.603200674,1.02979362,1.046561956,-0.813382924,-0.205553338,0.662468016,-0.359075606,-2.221436024,-0.837697208,-0.27315256,-1.759207129,0.141524836,0.032128334,-0.563272953,-1.97081852,-0.891669035,-0.724577546,-0.555707335,-2.761485338,0.179369226,1.86794436,3.257365227,-0.58117646,-0.391377419,-1.220376015,2.094034672,-2.24905467,0.716508329,0.542447269,-1.092506886,-0.28481099,-0.452905595,0.267942101,0.401432097,-0.4142479,-2.251781702,0.067582697,-1.970650315,0.879268944,0.458487064,-0.280856639,-0.877433777,1.968254089,-1.093934298,2.525326967,1.007861733
25.0,25.0,,-0.832521558,-0.943708241,-0.113989368,-1.485006571,-0.861459374,0.165785238,0.486838579,2.588982344,1.901064873,-1.258861065,1.337473273,-0.393762767,-0.489844561,-1.110002756,0.678995252,-1.085001707,1.181250334,0.602135301,0.983809829,-0.367094517,0.331722647,-1.226711869,-1.068606734,1.724581003,-0.115600899,0.193307459,-0.112856299,-0.451926142,1.219128847,0.74907428,-0.47966513,-1.687746763,-3.860656023,0.039246429,0.489365101,1.471797824,-0.835201859,1.489174008,0.018653251,2.880835772,-1.81572926,2.691980839,0.873714983,-1.058716774,-1.697822213,-2.78428483,1.376110911,0.407377273,-0.018395012,-3.920148611,-0.241151884,-2.006699324,0.8924914,-1.12541604,-2.755616665,-0.701360345,2.705113888,-2.903451681,0.485329539,-2.048089743
25.0,36.0,,1.124873281,-1.175601482,1.359914184,-2.275200367,-2.285476446,-0.803729594,-0.772297561,0.249592364,0.014591987,-0.439228088,0.32451722,1.745772243,0.460722446,-1.927546024,0.282287419,-0.462460011,-0.373367906,-1.451351762,-1.46410501,1.276754379,-0.242212206,-2.038579464,-0.186459407,0.331283063,-0.051432941,-0.412442714,1.459028125,-0.840025365,-1.223726273,1.038483977,0.449115813,-0.646984339,-0.431026042,0.417690277,0.025439244,1.459017515,-2.028195381,0.171893448,-1.349768996,1.093726039,-0.488256395,2.089423418,0.546050787,-0.0538534,-0.765704989,-0.482592881,1.811949253,0.836205125,-0.014651115,-1.20020473,0.593068361,-1.04171288,-0.41280672,-0.694235146,1.970460773,-0.752965629,1.288933635,-1.916576982,1.621780872,-2.199177265
25.0,36.0,,0.71118021,-1.000554562,1.671727061,-1.887814403,-2.072133303,-0.241209328,-0.796814799,-0.130158603,0.3749834,-2.126633883,0.662606418,0.786566496,0.783507764,-2.071227789,-0.41982007,0.434202552,-1.25958848,-0.959496975,-0.222840294,1.057861567,-0.692731857,-1.722188115,-0.072598167,0.25567168,-0.045327082,0.257170737,1.266388893,-1.691255689,-1.787349582,0.737794518,-0.009763302,-0.248133376,-0.563756883,2.248020887,1.019698143,1.289071798,-2.216113329,0.533217669,-1.439558148,0.633403301,-0.199768275,2.025930166,0.054831401,-0.685812414,-0.487058908,-0.670603037,1.507264853,0.06762293,-0.292556554,-0.970664442,0.77025038,-1.027621746,0.109689921,-1.041945815,1.913174748,-1.359174252,3.057711601,-1.953183174,2.274045229,-2.340464115
25.0,25.0,,-1.314180255,0.170388609,1.649714828,-2.597672462,-3.655274868,-0.940629005,-0.794865668,1.409762383,1.253386259,-0.571941495,1.789405107,2.062664509,-0.955597997,-1.317916632,0.091046713,-1.188204885,1.882376075,-2.073576927,-0.719817519,-0.834646583,0.719201267,-1.263701677,-0.129046574,1.018058419,0.841366172,0.784673333,1.200932145,-1.79737854,0.431485951,0.04151354,-0.917423427,-1.458905458,-2.290327787,0.080328926,0.650308251,2.590539694,-1.619791985,1.81018281,-0.248003677,0.180130839,-1.906300783,2.796362638,0.084755182,0.845973015,-0.97253859,-1.431854129,0.841446698,0.94192791,1.873759627,-0.826607883,-0.903723538,-1.817507029,-0.318849713,-1.221245646,0.197547123,0.608923256,1.077515602,-2.795998335,0.808012009,-1.101970911
25.0,25.0,,-1.594556093,-0.450540394,1.085911036,-1.531606197,-1.750340581,-1.808944106,0.373486966,2.022298574,0.793257833,-0.068732515,1.457562685,0.526877046,0.45597142,-1.935339451,0.379630566,0.268466145,1.488180637,-0.100217506,-1.66087079,1.264553905,-1.277407169,-2.129855633,0.553174317,0.443377554,-1.27998817,0.947918475,0.593046308,-0.139560789,-1.593789816,-0.809684873,-0.237817436,-1.098180294,-2.500574589,1.262926936,1.500669479,1.045896292,-1.395006657,2.109937191,-0.664454401,0.950811505,-1.542746186,1.610011458,1.038047671,0.976042509,-1.650676966,-1.833889008,0.992234886,-0.128019914,0.122053519,-1.043674588,0.125998423,-1.640652895,0.993439913,0.008746807,-0.158229381,-1.84875083,1.25884676,-1.32034564,2.000863314,-1.537468672
