Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_8,feature_15,feature_24,feature_26,feature_28,feature_29,feature_35,feature_36,feature_44,feature_46,feature_58,feature_60,feature_86,feature_93,feature_102,feature_109,feature_113,feature_117,feature_143,feature_145,feature_170,feature_174,feature_178,feature_182,feature_201,feature_207,feature_209,feature_219,feature_222,feature_226,feature_229,feature_232,feature_233,feature_238,feature_256
23.0,23.0,,0.539840281,-1.6391083,0.709217846,0.520281792,-0.033482026,0.328993887,0.735865593,-3.012181282,-0.527880788,0.487155139,-0.703431785,-0.64483273,-0.844599426,-1.902852416,-2.597228527,-0.620939612,2.373901844,-0.272556365,-2.135662317,2.695611238,-0.130657628,0.814661324,-3.825869799,0.848263443,-0.406240851,-1.398752689,2.544172049,-2.794000149,-0.749020457,-0.37999624,-0.706340194,0.682167947,-2.687878132,-1.757907867,-2.09258604
23.0,26.0,,0.771592975,-1.651318431,0.163658828,0.327183038,-1.605906129,0.41379711,1.085973978,-2.314223766,0.421580285,1.136605024,-0.463101953,0.38397789,-0.827758193,-1.515699983,-3.159351349,-0.738745749,2.346761465,0.959440529,-1.640611053,1.169898629,-0.014428275,0.46293053,-1.973389983,1.427004933,-0.349646181,-1.443255067,1.711969614,-2.895616293,-0.35967955,0.262785673,-0.638279617,-1.974723577,-2.516698122,-1.826289177,-2.409701586
23.0,23.0,,0.825353086,-1.102478504,1.711912155,1.270660996,-0.36654976,-1.327134371,-1.558218598,-0.763332963,-0.17688407,0.757968843,0.071994074,0.25517121,-1.060497165,-0.35229829,-2.255702257,0.588624835,0.415514171,0.849289894,-3.275776863,1.779650688,-1.446410418,1.487251282,-2.805058956,2.080871105,0.573041975,-0.944188774,1.708620071,-2.248953581,-1.508505583,-0.616330564,-0.530566633,2.406557322,-3.873922348,-1.793084979,-2.381880999
23.0,23.0,,1.052034378,-0.71185565,0.604591906,0.054078471,-1.248710513,0.562438011,-1.339360118,0.236186549,-1.805321932,1.323332667,-0.244246185,0.733585536,0.352765828,-1.640326381,-1.049411416,0.537145197,-0.391548574,0.603357732,-1.11482048,2.872595072,-0.112714306,1.377532244,-2.646230698,2.744648218,0.676469088,-1.661438704,1.224697471,-1.919777751,-0.041899584,-0.758767486,-0.253618062,0.326251775,-2.551955223,-2.067328215,-3.221210241
23.0,23.0,,-1.168384194,-1.635391235,0.011390974,-0.235889137,-0.72567451,-0.430610657,1.195758462,-2.148732662,1.502863765,1.237778783,-0.9895944,1.235221148,-0.823128641,0.030866476,-2.696395874,0.614676893,1.449139833,2.320308208,-0.075580038,0.413062066,-0.990066588,-0.377701581,-2.829352617,1.284970284,-1.91041255,-1.873996735,1.793419719,-1.522260427,-1.343796849,0.681123495,-1.632192731,-0.746651173,-2.948674202,0.024462748,-2.768697262
23.0,23.0,,0.521175504,-0.442763686,2.783144951,4.228514194,-1.301062465,2.604876757,0.197052866,-3.693422794,0.80891031,-0.779535413,1.387814879,0.926843524,0.727833688,-0.955963135,-3.3877635,0.735341847,1.438618898,1.140573025,-0.946307242,1.074257135,-1.16354692,4.16271019,-3.057150841,1.455773473,-0.930425763,-0.787717819,-0.124851882,-2.076386452,-3.582955599,-1.644670963,0.240901649,0.767321467,-6.16386795,0.072854437,-0.099796206
23.0,23.0,,0.007990201,-0.151174799,1.373208284,0.479284704,-2.123376608,1.948514581,1.845249414,-2.987751245,1.745957136,1.535498261,-0.257430911,0.957000613,-2.109624624,-0.841853738,-4.784857273,0.335064441,2.022515535,1.178643703,-0.335344821,1.117714763,-0.123992413,0.471705228,-2.249918699,3.630498171,-1.398565054,-1.205981493,2.046092749,-2.177824736,0.685541689,0.771114469,-1.428382516,-1.195469618,-4.938847542,1.002836347,-2.175702095
23.0,23.0,,-0.315925807,-0.894863009,2.015013456,2.59243989,-1.286683083,-0.871520042,0.198257029,-1.476674676,0.662682474,0.154874861,-0.069897301,-0.956812799,-0.567564189,1.077451229,-3.242214203,0.798911214,2.454379797,2.060916662,-1.826265335,0.913318634,-2.54385519,0.200529158,-3.51800561,2.579515696,-1.44540596,-1.358428478,2.615779638,-2.307704687,-0.606388032,0.21589148,-0.838004947,0.615660965,-3.487565279,-0.573033571,-2.892062187
23.0,23.0,,1.307279468,-0.332663745,1.708524585,2.001420736,-0.892861605,0.456509918,1.412292004,-3.525717735,2.304743767,1.556843042,0.815954566,2.147642851,-1.220292568,-1.381742954,-4.665817738,0.439038455,1.679246068,1.418610454,-0.096595943,1.759251595,-1.126924872,1.696431637,-3.038149834,3.268722773,-1.658671379,-1.682513595,2.212104321,-3.001788616,-1.449278951,-0.981838942,-0.518051445,-1.785482645,-2.840134144,0.610127568,-2.009755373
23.0,27.0,,0.501139283,-1.504851699,0.161333472,1.163266778,0.004533513,-1.868855596,-0.40022999,-1.696121573,0.144872323,1.130511045,-0.217026711,0.176202431,0.500288367,-0.789100766,-1.518510938,1.223181844,2.619233131,2.066548824,-2.247569323,-0.062721737,-0.616038501,0.744561493,-1.398382545,1.410056353,-0.800078332,-0.966396987,1.50523448,-2.523685217,-1.517123103,0.22794421,-0.507870734,-1.348578215,-0.986955404,-0.722450495,-1.795091629
23.0,23.0,,-0.439056516,-0.658811331,1.537092328,1.664709687,0.174389422,1.046444416,0.501846969,-1.659818053,0.008873711,0.582807004,-0.702487648,-0.451984733,-0.424476117,-2.724555492,-2.463250875,0.434069902,3.227217197,0.180610731,-2.035825253,1.52076447,-0.704008341,1.438976049,-4.232967377,2.437605858,-0.088978514,-1.474183559,1.805410385,-2.139176369,-1.663695693,-0.205912694,-0.240879431,-0.836467505,-2.784366131,-1.777010798,-1.963315725
23.0,23.0,,0.159435406,-0.805484712,2.003795624,3.114680529,-2.572489977,0.639716864,0.382753372,-3.336057425,0.939225435,0.986166537,-0.077972412,0.16591163,-0.533513427,-0.934127986,-3.200384617,0.408482254,2.94916296,1.705188274,-1.202110887,0.694898903,-1.44762814,0.968713403,-3.313915253,2.100269556,-1.753124118,-1.723761678,1.92587471,-2.642643213,-1.817911267,0.100281246,0.236381054,-0.882698953,-4.894282341,-0.329812437,-1.782015681
27.0,27.0,,1.458906054,-0.841887653,3.330080748,2.552078009,-0.050750218,0.754941463,-1.414310694,-0.753666818,-2.237601757,-0.500696182,0.840068161,0.52579093,1.164218545,-0.297509938,-1.840895772,1.750545621,0.100682311,-2.800712109,0.28382811,2.287472963,-0.429337472,1.270448089,-1.348192096,-0.908884585,2.010027647,-0.212337643,0.372091949,0.436770409,-1.267379403,-2.25186944,0.798650086,2.801664114,-0.25945738,0.342640489,1.045692682
27.0,27.0,,3.330391407,-1.07653141,1.314958453,-0.50353986,-1.711794615,0.512743592,-0.907911539,0.153799847,-0.685665488,-0.538287044,-0.04087675,-0.243416756,1.025139332,0.111945167,-0.666689754,1.197557092,-0.31717065,-1.580190301,-0.20784907,1.617111444,-0.6521523,0.767332911,-0.780698001,0.455796331,0.607344747,0.316655457,0.715275824,-0.239819393,-0.953515112,-0.257678568,1.370361328,0.516975164,2.292192936,-0.723607421,-1.079038858
27.0,27.0,,-0.022382421,2.208873987,-0.825497746,2.488411665,0.929337204,-1.368716359,-2.007771254,1.800775528,-0.424087733,1.0103333,2.032617331,1.339017749,-0.455964267,2.043041706,-0.024439437,0.161787063,0.127580777,-0.173112392,0.38189131,-1.673018098,-1.75582695,0.87947017,1.663718939,0.443415612,0.333303362,0.682511449,0.355146796,0.156453058,-1.555327415,0.131458566,1.749724746,0.926467597,1.481504321,1.246480703,0.162847638
27.0,27.0,,-0.321512043,0.862528265,-0.24664183,2.246801376,1.374228716,-1.715269327,-1.063969851,0.370055795,-1.552966714,1.007453442,3.205032349,0.898316443,-0.119456336,0.889364302,-0.704778612,0.509651005,0.91436255,-0.348794878,0.655071974,0.376695931,-2.206697226,2.019583225,0.611141145,-0.141305745,-0.749483347,-0.505657017,0.933364987,0.437612891,-1.198767781,-1.171514392,2.973762989,1.249923825,1.840356231,1.051102281,-0.737857282
27.0,27.0,,1.474059701,1.173961759,1.053789496,2.437041283,0.552785516,-1.079820991,-2.515150547,-0.153889492,-1.150756836,1.343488574,0.802151501,-0.591311038,0.118975021,2.150699377,-2.504394531,1.843073487,0.754876018,0.42461127,-1.086461067,-0.304220587,-1.571887016,0.453108251,0.051994987,0.078825124,1.034705639,0.765068531,1.185759783,-1.241051912,-1.882495522,-0.003164556,2.940864325,1.914008379,1.445196748,2.51059413,-0.898694813
27.0,27.0,,-1.170912504,-0.696865499,2.642841816,1.937825561,1.080072761,0.670788109,-0.631018341,-0.285267174,-1.2884835,0.487905979,0.235711128,4.5452075,-0.159489393,-1.09385705,-1.361185551,-1.372478008,3.124746561,0.242949411,-1.747660279,2.995617151,1.077192307,4.157069206,-2.409307957,0.21855174,1.146356106,-1.251482725,1.322539926,1.133712411,-3.948130846,-3.251075983,0.173537403,1.103837252,-3.768649101,-2.469733953,-2.020657063
27.0,27.0,,0.849051178,-1.454786539,1.428663731,1.083348155,-0.634392619,-0.480663478,-0.329500139,1.057475686,-1.686515212,-1.200077534,-0.157634065,0.16103977,0.876057029,-0.165580168,-1.963172197,1.409546494,-0.325036287,0.145394698,1.205429077,0.731362879,-0.546869576,2.249492884,-0.422680467,1.403473496,-0.303996474,-0.105258852,1.220691562,0.844029546,-0.779737115,-0.78967315,0.951203942,0.729394197,1.453419209,-0.840063572,-0.318731725
27.0,27.0,,0.897937775,-2.779748917,2.114869118,-0.491110355,0.853891432,-0.287624478,-0.456935585,-0.789661169,-0.993757725,-1.274254203,0.256124526,1.748381376,-1.419916272,-0.045890346,-1.158297896,0.860350966,1.348256826,-1.046651602,-0.219159126,2.863594532,0.541637361,0.790884435,-0.003704133,0.494330376,-0.115530565,-1.208407402,-0.416689813,0.985490084,-1.848276734,-1.375985861,1.851385832,1.302931666,0.795766413,-1.054952025,-0.455572248
27.0,31.0,,1.048076153,1.232063055,-0.112405434,1.454799771,0.382177353,-0.775057971,-0.518174291,1.699064374,-2.525269032,-0.034072708,1.174309492,0.371244818,0.662264526,1.320718408,0.159687504,1.079353213,-2.531993151,0.076540291,1.841560364,-0.243225351,-3.026529312,2.16196847,1.613206625,1.409998894,1.066608548,-0.93383038,1.413057804,0.025796365,-2.138599157,-1.778513432,2.433847904,0.442390889,1.290135264,1.411861777,-2.513310432
27.0,27.0,,-0.143611521,0.03426896,0.192714766,1.864179015,-0.738938093,-0.498584926,-1.04477942,1.082379222,-3.389223337,0.987530828,2.496874094,-1.635186672,2.156194687,1.124495149,-1.541586757,2.05726409,0.300824702,-0.164387584,0.675585449,0.036348432,-1.898832917,1.144209027,0.322040349,0.354958743,1.38514483,-0.252511799,0.39691785,-0.115305103,-1.247966766,0.069558233,1.608214617,1.69453156,1.978555799,1.982492805,-0.128070489
27.0,27.0,,0.097117953,-0.502713442,3.452147961,3.148382664,0.386773139,-0.013812529,-1.537142277,-0.370121717,-1.958518982,0.995336771,2.279639959,0.705265284,1.291449904,0.546360135,-1.886866927,1.009652972,1.119310856,-0.846782565,0.788311601,0.81648159,-0.743776321,3.083911896,-2.232580185,1.091417074,-0.284744114,-0.083842836,2.191964626,0.308024049,-3.113265514,-2.387685537,1.823712826,1.641317368,0.274626285,-0.060696974,0.380733997
26.0,26.0,,0.380805582,-0.836084485,1.813976049,1.119250655,-1.422756672,1.27833569,-1.291315436,0.626164019,-1.782210112,0.211556032,0.707058489,-1.402495146,1.335853696,-0.051777575,-1.624455452,2.402602673,0.2427852,-0.702511013,0.735837102,1.831879258,-0.716171741,-0.199542567,-0.51829356,1.032524347,1.151239872,-0.333427817,1.406196952,-0.934498549,1.238726616,-1.270930648,0.491833746,1.962630033,3.062700033,1.120150208,-1.030020118
26.0,26.0,,1.114262462,-2.1909554,3.879542112,0.790178776,-1.612761378,-0.611559987,-0.59895277,-0.422383159,-0.581203043,-0.348836482,2.167306423,-0.906106472,-0.486444533,-0.776914597,-1.610478163,2.341692448,1.024295568,-1.122252703,0.510904133,2.45208621,0.665977776,-0.042903323,-3.646827698,0.835698068,0.840677679,-0.136928767,-0.072385922,-0.655753314,-0.893127739,-1.653401256,1.075149655,1.079473138,0.956720054,0.567002416,-1.147140741
26.0,26.0,,-0.002591449,0.291941375,1.520141721,2.038944483,-0.595952511,0.497523934,-0.590888739,0.560941219,-2.265411377,0.932997346,-0.636823893,-0.026123412,0.933295727,0.154444858,-2.688108683,2.824704647,0.012569316,-0.945461512,0.355332524,1.784423709,-0.499888301,0.383549899,-0.759776711,0.962098062,1.360208988,0.035742395,1.682816505,-0.128318593,-0.089211911,-1.470342636,-0.055685528,2.343538523,2.183878183,0.346574903,-0.568178117
27.0,26.0,,1.625807405,-1.229031682,1.066328645,0.710720658,-1.227642775,1.408160925,-0.253378212,0.881934583,-2.132111073,-0.234925732,-0.789787352,-0.101973258,-0.235902026,0.34600991,-0.418950826,0.866149127,-2.240104198,-0.282564044,0.618950546,2.206048489,0.930018127,1.244408011,-0.129641265,2.260898829,0.055768404,-0.690062106,0.782350481,1.664087296,-0.970394373,-2.274418116,-1.112567782,0.64519608,0.075751498,-1.63621974,-1.660882592
26.0,26.0,,1.243709326,-0.97583276,0.283590674,-0.494784653,-1.388789058,-0.128401697,-0.732401192,0.82874763,-2.552052736,-0.718475223,-0.9363662,-0.777461886,-0.163599595,0.89479816,-0.706305385,1.495500922,-1.832279801,-0.346774012,0.50020498,1.896990657,-0.165121719,0.840558708,0.07012023,0.899988532,0.066498049,0.306579441,0.369660378,-0.541445434,-0.699379325,-1.089677334,1.0022192,2.193003893,1.827593446,-0.596933007,-1.276493073
26.0,26.0,,1.698436975,-1.028242111,2.377166748,2.383736849,-0.989214242,1.206132412,-0.77560699,0.230456382,-2.060543537,-0.956111789,-0.699258864,-0.140281141,0.586559653,0.736089051,-2.620524406,1.547900796,-0.989505887,-1.458112717,1.21842432,2.488585234,0.992105424,1.66649127,-0.528440177,1.171702862,0.888872027,-1.270652652,1.789136767,0.537632227,-0.655544877,-2.031022072,-0.163259,1.907106042,-1.63019526,-0.807185233,0.954760075
26.0,26.0,,1.171289206,-0.948041499,-0.086373806,0.567371786,0.063372001,-0.197575435,-1.333572507,1.589538574,-1.796214819,0.345068008,0.006218774,-1.59687233,-0.465508401,-0.416115016,-0.128700703,1.163354039,-0.427386552,0.873377383,-0.363606691,1.658984065,-1.014371753,1.38026917,0.025675979,2.151959896,-0.854527175,0.038509641,2.799686432,-1.404668808,-0.19713299,-0.910406113,-0.073220231,1.66793716,2.09225297,-1.361773849,-2.691188335
26.0,26.0,,3.480340958,-2.879169941,2.034237623,1.132590175,-0.506212175,-1.263556004,-1.030879736,0.065952778,-0.247323081,0.197883874,2.295512676,-1.274000764,-0.154847309,0.558502793,-1.019605994,2.157682657,-0.060654081,-0.843239367,0.253606021,2.183089018,-1.740564227,-0.928496897,-2.172753811,0.066443034,-1.123425722,0.797521591,0.877503037,-1.441578031,-0.512934506,-2.431743145,0.064246014,1.498279452,1.783258796,-0.1908741,-1.492197514
26.0,26.0,,0.069054984,-2.507395744,0.101796165,-0.359285027,-0.892616749,-0.077961698,-0.499296874,1.086888909,-3.345559359,-0.788644612,1.084594011,-1.428884625,-0.037120365,-0.982178509,0.19176428,0.882952273,-0.789604306,1.658179164,0.299646765,2.352852583,-0.753045499,0.238678142,-1.398380995,1.138026237,1.20037806,0.172374561,1.705238938,-0.237694129,-0.57818079,-1.516728401,-0.077039436,1.78805542,1.309309959,-1.002824783,-1.710057259
26.0,26.0,,0.216652468,-0.352882713,1.562988877,0.062932916,-0.473033518,1.09276402,0.147059858,1.581200361,-2.294274569,0.953163445,0.407218128,-0.447373629,1.174544454,0.321762413,-1.226457477,2.154229164,-0.642836392,-0.666666746,1.836257935,2.608792305,-0.882740796,0.635770679,-0.954040766,1.198328972,0.415305287,-0.496388257,2.079651117,-0.206997141,0.016013553,-1.656005383,0.526642203,1.763938665,3.085248709,0.80258888,-1.480257034
26.0,26.0,,-0.270685136,-0.311373949,1.081032872,2.193826914,-0.942717135,-1.982382059,-0.505927384,1.083332181,-1.384469509,1.2261343,0.359711885,0.178123713,1.289919257,0.495868444,-1.965164661,2.1844244,-1.236231685,-0.86259222,0.39567396,2.07500124,-0.922907054,0.320238799,-0.745263517,0.936938047,1.017229915,0.077482462,0.361080706,-1.453753233,-2.579726458,-1.413402438,0.018971562,2.145920753,1.857771397,0.348258197,-2.048773527
26.0,26.0,,1.579255104,-2.310657978,2.164846897,0.826450706,-0.553306937,-0.570799112,-1.761125803,-0.52573061,-2.91796875,0.509127438,1.283010125,-0.735183537,0.737209678,-0.16630967,-1.011516929,0.435296357,-1.943062782,-0.57107538,-0.048492067,1.808249831,-1.051002979,2.436713457,-1.614879489,1.8265481,0.638237357,-0.281672686,1.969144821,-1.280945063,-0.968098283,-3.45579648,0.881491482,1.555811167,-0.366583943,-1.303537846,-2.349747658
25.0,25.0,,-1.633021712,1.767554522,-1.050644875,2.641201973,0.852935493,0.231188491,-2.279157639,3.464475393,-2.374293327,-0.129619598,-1.718504906,-0.741723955,2.456812143,0.151378319,-1.173842907,2.030674934,1.365192771,-0.590583205,0.040492862,-0.950688839,-1.73188138,-0.646318913,1.559722424,-0.275826365,3.102808237,0.503658175,0.707268775,0.469036967,1.606808901,0.930085838,1.696499944,2.290581465,1.868088722,1.026749492,-0.354346573
25.0,25.0,,-0.664509594,1.499557257,-0.006379654,2.951264381,-0.653946161,-1.014774084,-1.018422484,2.780754328,-3.082446575,-1.08654356,-0.580371201,-1.401698709,0.320845664,1.553518772,-1.224834323,1.749933839,-1.098287106,-0.8023206,-0.324533254,0.173060879,-1.418157101,-0.259547919,-0.16217427,1.283077359,2.227970362,0.775769293,-0.298571885,-0.503409028,0.282630831,0.722029984,1.57864511,2.157010555,3.177071333,0.404738188,-0.31386593
25.0,25.0,,-0.39842999,-1.122418642,-0.687189341,1.191759229,-1.180426478,-1.275911927,-1.613701224,0.786458075,-3.650933266,0.513222516,1.017263532,0.102247082,0.890445888,1.397171378,-0.159463316,-0.425198942,-0.07917048,0.513659358,-0.615152538,-0.478040725,-1.293476343,-0.104352191,1.768099427,0.480360091,1.150589705,0.143605188,0.578004003,-1.351278305,1.807181716,0.52605617,1.63113153,1.310255647,1.262797713,0.928858519,-0.007919359
25.0,25.0,,-1.029221058,0.072857179,-1.900246382,2.309555054,-0.653005183,-0.708660483,-1.758152485,1.347233534,-1.127503872,-0.734420538,0.456986874,-0.813831687,-0.620391548,-0.250692815,-0.948982954,0.959633887,1.523746252,1.401018143,-1.011329174,-0.9155339,-2.376897812,-0.125243142,1.706546545,0.504216194,-0.285182595,-0.117131181,0.116514772,-0.599423826,0.686891437,0.53320843,1.989655852,0.8171826,1.423008204,-0.58930105,-1.047482729
25.0,25.0,,-2.428431749,1.626884103,0.03832854,4.254453182,0.621424258,-0.327238977,-0.829577923,1.706772208,-2.61709547,-0.50297612,-1.120573997,-0.825866342,1.188553095,0.552027583,-1.084135413,2.405842066,1.037539721,1.291347384,0.553604603,-0.051956207,-3.12564826,0.998470306,0.98472631,0.255965739,1.559869528,-0.222413883,2.149642467,0.603037357,-2.013872623,-0.259067535,1.733974814,1.64385128,0.193806425,0.710093617,-0.522316456
25.0,25.0,,-0.592896461,0.797066808,-1.71742332,0.916295886,-1.318985224,-0.823718965,-1.660161734,1.681373715,-3.816028357,0.228196815,0.841143668,-0.343673438,-0.129954338,1.176987767,-0.077157006,-0.645867646,-0.368744582,0.158001289,-0.087257899,-1.703343749,-2.96966815,0.70034951,2.698765993,0.836308062,0.645040214,-0.022456612,0.710776806,-1.275475621,0.366784632,0.547500014,2.265230894,1.238863826,1.323019385,0.987573326,-1.008845448
25.0,25.0,,-1.190690398,1.800255895,-0.10487096,3.946438313,0.941561878,-0.439052492,-1.943514347,3.732870817,-2.560534,-1.133398771,-0.740999937,-1.050014615,-0.020633221,2.527880192,-0.84142524,2.518738747,0.519730151,-0.230950266,-1.010964155,-0.769274712,-2.464725733,-0.567383587,-0.38423425,0.639505446,2.796772718,1.250691295,0.450560689,0.807731032,0.774493396,-0.553606391,2.544220448,3.725005627,1.099035859,0.760636568,0.350033343
25.0,25.0,,-0.994414866,1.538260698,-0.551994622,3.268556356,0.088420212,-1.064086437,-1.79665947,2.819108486,-2.182503939,-1.417419314,0.237312391,-1.088742375,0.241380855,2.869402647,-0.145588249,2.247326374,0.319867373,-0.261098325,-0.242309302,-0.628258705,-3.337943077,-0.08258836,1.274447441,0.862545371,2.24059701,0.179968074,0.808941543,0.70789665,0.562544286,-0.36523369,3.343938351,4.102138519,1.81219244,0.569856107,-0.720531881
